"Campaign","Location ID","Location","unit_name","province","median_pre_participants"
"MA2026_framed_04","9049035","Ceuti,Region of Murcia,Spain","Ceutí, Murcia","Murcia",1
"MA2026_framed_04","9221247","Ciempozuelos,Community of Madrid,Spain","Ciempozuelos, Madrid","Madrid",1
"MA2026_framed_04","9195829","Collado Villalba,Community of Madrid,Spain","Collado Villalba, Madrid","Madrid",1
"MA2026_framed_04","9218990","Cunit,Catalonia,Spain","Cunit, Tarragona","Tarragona",1
"MA2026_framed_04","9213918","Ecija,Andalusia,Spain","Écija, Sevilla","Sevilla",1
"MA2026_framed_04","9214386","Eibar,Basque Country,Spain","Eibar, Guipúzcoa","Guipúzcoa",1
"MA2026_framed_04","9220569","Municipality of El Rosario,Canary Islands,Spain","El Rosario, Santa Cruz de Tenerife","Santa Cruz de Tenerife",1
"MA2026_framed_04","9049060","Elgoibar,Basque Country,Spain","Elgoibar, Guipúzcoa","Guipúzcoa",1
"MA2026_framed_04","9216554","Es Migjorn Gran,Balearic Islands,Spain","Es Migjorn Gran, Baleares","Baleares",1
"MA2026_framed_04","9215991","L'Alcora,Valencian Community,Spain","L'Alcora, Castellón","Castellón",1
"MA2026_framed_04","9049101","La Pobla de Vallbona,Valencian Community,Spain","La Pobla de Vallbona, Valencia","Valencia",1
"MA2026_framed_04","9235979","La Roda,Castile-La Mancha,Spain","La Roda, Albacete","Albacete",1
"MA2026_framed_04","9049106","La Vall d'Uixo,Valencian Community,Spain","La Vall d'Uixó, Castellón","Castellón",1
"MA2026_framed_04","9236191","Laredo,Cantabria,Spain","Laredo, Cantabria","Cantabria",1
"MA2026_framed_04","9214155","Los Llanos de Aridane,Canary Islands,Spain","Los Llanos de Aridane, Santa Cruz de Tenerife","Santa Cruz de Tenerife",1
"MA2026_framed_04","9227800","Madridejos,Castile-La Mancha,Spain","Madridejos, Toledo","Toledo",1
"MA2026_framed_04","9245450","Manlleu,Catalonia,Spain","Manlleu, Barcelona","Barcelona",1
"MA2026_framed_04","9212054","Melide,Galicia,Spain","Melide, A Coruña","A Coruña",1
"MA2026_framed_04","9224217","Montmelo,Catalonia,Spain","Montmeló, Barcelona","Barcelona",1
"MA2026_framed_04","9242531","Montornes del Valles,Catalonia,Spain","Montornès del Vallès, Barcelona","Barcelona",1
"MA2026_framed_04","9049143","Moron de la Frontera,Andalusia,Spain","Morón de la Frontera, Sevilla","Sevilla",1
"MA2026_framed_04","9049149","Navalmoral de la Mata,Extremadura,Spain","Navalmoral de la Mata, Cáceres","Cáceres",1
"MA2026_framed_04","1005543","Onda,Valencian Community,Spain","Onda, Castellón","Castellón",1
"MA2026_framed_04","9226811","Peligros,Andalusia,Spain","Peligros, Granada","Granada",1
"MA2026_framed_04","9049165","Peniscola,Valencian Community,Spain","Peñíscola, Castellón","Castellón",1
"MA2026_framed_04","9210917","Perafort,Catalonia,Spain","Perafort, Tarragona","Tarragona",1
"MA2026_framed_04","9049175","Priego de Cordoba,Andalusia,Spain","Priego de Córdoba, Córdoba","Córdoba",1
"MA2026_framed_04","9218610","Ribeira,Galicia,Spain","Ribeira, A Coruña","A Coruña",1
"MA2026_framed_04","9245996","Riells i Viabrea,Catalonia,Spain","Riells i Viabrea, Girona","Girona",1
"MA2026_framed_04","9216855","Rincon de la Victoria,Andalusia,Spain","Rincón de la Victoria, Málaga","Málaga",1
"MA2026_framed_04","9242198","Ronda,Andalusia,Spain","Ronda, Málaga","Málaga",1
"MA2026_framed_04","9211553","Municipality of Salamanca,Castile and Leon,Spain","Salamanca, Salamanca","Salamanca",1
"MA2026_framed_04","9049199","Sanlucar la Mayor,Andalusia,Spain","Sanlúcar la Mayor, Sevilla","Sevilla",1
"MA2026_framed_04","9197321","Sant Boi de Llobregat,Catalonia,Spain","Sant Boi de Llobregat, Barcelona","Barcelona",1
"MA2026_framed_04","9196110","Sant Vicenc dels Horts,Catalonia,Spain","Sant Vicenç dels Horts, Barcelona","Barcelona",1
"MA2026_framed_04","9225985","Santa Cruz de La Palma,Canary Islands,Spain","Santa Cruz de la Palma, Santa Cruz de Tenerife","Santa Cruz de Tenerife",1
"MA2026_framed_04","9211214","Santa Margalida,Balearic Islands,Spain","Santa Margalida, Baleares","Baleares",1
"MA2026_framed_04","9213363","Sarria,Galicia,Spain","Sarria, Lugo","Lugo",1
"MA2026_framed_04","9196741","Vic,Catalonia,Spain","Vic, Barcelona","Barcelona",1
"MA2026_framed_04","9252302","Vilagarcia de Arousa,Galicia,Spain","Vilagarcía de Arousa, Pontevedra","Pontevedra",1
"MA2026_framed_04","9236960","Villa del Rio,Andalusia,Spain","Villa del Río, Córdoba","Córdoba",1
"MA2026_framed_04","9212378","Villalbilla,Community of Madrid,Spain","Villalbilla, Madrid","Madrid",1
